SupplierCaseGTIN,EcommUniqueId,Gtin12,Upc11,LaunchDate,ItemNumber,BeverageSegment,Brand,SubBrand,DigitalCatalogProductName,WineVarietal,WineVintage,ItemSize,ItemSizeUom,CasePackQty,CasePackUom,Container,ProductDescShort,ProductDescLong,ProductBullet01,ProductBullet02,ProductBullet03,ProductBullet04,ProductBullet05,ProductBullet06,ProductBullet07,ProductBullet08,ProductBullet09,ProductBullet10,ProductBullet11,ProductBullet12,SurgeonGeneralWarning,ProductDisclaimerSparkling,HasProp65Ingredient,ProductPlaceOfOrigin,CountryOfOrigin,SellingUnitWidth,SellingUnitDepth,SellingUnitHeight,DimensionUom,SellingUnitWeight,WeightUom,StorageTemperature,ExpirationType,ShelfLifeDays,LegalSocialResponsibility,LegalMandatoryStatement,Video_snackable,Image_package_front,Image_package_right,Image_package_left,Image_bottle_standard,Image_label_front,Image_label_back,Image_can_standard,Image_box_front,Image_box_right,Image_box_left,Nutrition_StandardServingSize,Nutrition_StandardServingSizeUOM,Nutrition_Calories,Nutrition_Carbs,Nutrition_CarbsUOM,Nutrition_Fat,Nutrition_FatUOM,Nutrition_Protein,Nutrition_ProteinUOM,Nutrition_Sodium,Nutrition_SodiumUOM,Nutrition_Ingredients
10087356405427,00087356405420,087356405420,08735640542,2012-06-19T12:00:00Z,80000459,Wine,Clos du Bois,Sonoma Reserve,"Clos du Bois Sonoma Reserve Alexander Valley Cabernet Sauvignon, Red Wine, 750 mL Bottle",Cabernet Sauvignon,,750,mL,1,,Bottle,"Clos du Bois Sonoma Reserve Cabernet Sauvignon has aromas of blackberry, black currant, mocha, and cedar with dense concentrated black fruit flavors of black cherry, blackberry and black currant.","Clos du Bois farms almost 800 acres in the vibrantly diverse wine regions of Sonoma County and Coastal California. Working with a family of trusted growers from some of the best vineyards, each vintage is crafted to achieve balance, intensity, and true varietal character. This Clos du Bois Cabernet Sauvignon Sonoma Reserve Alexander Valley is deep ruby in color with complex aromas of blackberry, cassis, cedar, brown spice, and toasty oak that liven the senses. In the mouth, this red wine has dense black cherry flavors with hints of mocha and espresso. The wine has structured tannins, a full body, and a long, silky finish.",,,,,Dense black cherry flavors with hints of mocha and espresso,"Comprised of structured tannins, full body, and long, silky finish",,From the vibrantly diverse wine regions of Sonoma County and Coastal California,,,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.03,3.03,11.88,Inches,3.03,Pounds,Ambient: Room Temperature,Shelf Life,1460,Please enjoy our wines responsibly.,"© 2020 Clos du Bois, Geyserville, CA",,,,,http://images.salsify.com/image/upload/s--e1lzZRd_--/fjbfj3rbuneyxqriegll.png,http://images.salsify.com/image/upload/s--2AuNqWX---/o8vupmswb3vbhnsoulq1.jpg,http://images.salsify.com/image/upload/s--RfvUmmnP--/lxrvunvgpfq4s3zhzwzw.jpg,,,,,5,fl oz,120,4,g,0,g,0,g,0,mg,
10082100784001,00082100784004,082100784004,08210078400,2016-06-09T12:00:00Z,80032659,Wine,240 Days,,"240 Days Riesling, White Wine, 750 mL Bottle",Riesling,,750,mL,1,,Bottle,"240 Days Riesling shows expressive aromas of lime zest and white peach. This white wine has an off-dry palate, crisp with zesty acidity and a long finish.","240 Days represents the epitome of winemaker precision amid regional complexity, highlighting some of the best-quality wines the Finger Lakes have to offer. The grapes were whole-cluster pressed immediately after harvest to preserve their fresh, aromatic flavors. The juice was settled and racked into both temperature-controlled stainless steel and 6-year old, neutral French oak barrels. The two wines were blended to create this riesling. A stunning example of the Finger Lakes appellation signature varietal. This white wine shows expressive aromas of lime zest and white peach. The off-dry palate is crisp with zesty acidity and a long finish. Varietal: 100% riesling.",,,,,The off-dry palate is crisp with zesty acidity and a long finish,,,Finger Lakes appellation,,,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,2.95,2.95,12.99,Inches,2.7800000000000002,Pounds,Ambient: Room Temperature,Shelf Life,1095,Please enjoy our wines responsibly.,"©2020 240 Days Winery, Canandaigua, NY",,,,,http://images.salsify.com/image/upload/s--a8OIHows--/vnr2enm9hskeyx95qv4e.png,,,,,,,5,fl oz,120,6,g,0,g,0,g,0,mg,
10086003820446,00086003820449,086003820449,08600382044,2017-01-06T12:00:00Z,80057048,Wine,Woodbridge by Robert Mondavi,,"Woodbridge by Robert Mondavi Red Blend, Red Wine, 1.5 L Bottle",Red Blend,,1.5,L,1,,Bottle,"Woodbridge by Robert Mondavi Red Blend Red Wine combines the best attributes of petite sirah, zinfandel, and syrah. This wine displays flavors of berries and spice to pair well with hearty dishes.","Woodbridge by Robert Mondavi Red Blend Red Wine brings you a deliciously rich, full-bodied blend of warm, toasty aromas and flavors, including jammy blackberry, vanilla, and baking spices. This California wine combines some of the best attributes of three different grape varieties that notably highlight blackberry and vanilla flavor. Syrah, zinfandel and petite sirah grapes are sourced from California's famous Lodi region and then combined with a touch of other complementary reds for a full and rich California red wine blend that gives way to a lingering finish. Store this red wine blend at room temperature, but chill in the refrigerator for 30 to 60 minutes before serving cool at around 60 degrees. Crafted for over 40 years and perfect for every day. Please enjoy our wines responsibly. © 2020 Woodbridge Winery, Acampo, CA.",One 1.5 L bottle of Woodbridge by Robert Mondavi Red Blend Red Wine,1.5 L bottle contains enough wine for two 750 mL bottles,This large bottle of wine is the perfect size for sharing at your next backyard grilling party,This California red wine offers robust aromas of spice and jammy fruits,"This red table wine displays warm, toasty notes of vanilla, blackberry, plum and baking spices","This full bodied red wine is rich and hearty with a long, flavorful finish",This red wine blend features three types of grapes with a touch of other complementary reds,Grapes in this Woodbridge wine are sourced from California's celebrated Lodi region,"Red wines in this style pair well with savory dishes like burgers, barbecue and potato skins",Keep this fine wine at room temperature and chill for 30 to 60 minutes before pouring,,"Born from a legend, enjoyed by all.  From One For All.","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.91,3.91,13.0,Inches,5.07,Pounds,Ambient: Room Temperature,Shelf Life,730,Please enjoy our wines responsibly.,"© 2020 Woodbridge Winery, Acampo, CA",,,,,http://images.salsify.com/image/upload/s--cE9Lt4xc--/nb0q5bugl1sv92xamn6z.png,http://images.salsify.com/image/upload/s--vKGwgldW--/zdjytc4w98wwjfnxg2re.png,http://images.salsify.com/image/upload/s--oTc8jmc0--/fdtghfbrkvq4m8woeklk.png,,,,,5,fl oz,130,4,g,0,g,0,g,5,mg,
10086003261041,00086003261044,086003261044,08600326104,2019-12-16T12:00:00Z,80083227,Wine,7 Moons,,"7 Moons Rose, Blush Wine, 750 mL Bottle",Rose,,750,mL,1,,Bottle,"7 Moons Rose Blush Wine combines 7 enticing flavors into a bright, crisp, easy-drinking pale pink wine with flavors of strawberry, grapefruit, rose petals, honey dew, nectarine, and watermelon.","Discover the bright side of 7 Moons. 7 Moons Rose celebrates the phases of the Moon by combining 7 enticing flavors into a bright, crisp, easy-drinking wine. 7 Moons Rose signals the transition into a relaxing part of the day. This crisp, light-bodied rose wine offers bright acidity and a smooth finish. With flavors of strawberry, white peach, grapefruit, rose petals, honey dew, nectarine, and watermelon, this California Rose is perfect for pairing with a grilled chicken salad, bruschetta, and a berry fruit tart. Please enjoy our wines responsibly. © 2020 7 Moons Wine Co., Oakville, CA USA",One 750 mL bottle of 7 Moons Rose Wine,,,Rose wine with floral and tropical aromas,"Features delicious flavors of strawberry, white peach, and nectarine","This crisp, light-bodied 7 Moons rose wine offers bright acidity and a smooth finish",7 Moons Rose combines 7 different grape varietals and flavors into an easy-drinking wine,Sourced from grapes grown in California,"Enjoy a glass of this pale pink California wine with a grilled chicken salad, bruschetta, and a berry fruit tart",This rose bottle of wine is best served chilled and has 12.5% ABV,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,2.87,2.87,11.75,Inches,2.61,Pounds,Ambient: Room Temperature,Shelf Life,365,Please enjoy our wines responsibly.,"© 2020 7 Moons Wine Co., Geyserville, CA",,,,,http://images.salsify.com/image/upload/s--RnrS5gcL--/xpp0lhzwhjwdxgx80cpl.png,http://images.salsify.com/image/upload/s--LKoPo571--/rdruqzycwhxtkpuphwh3.png,http://images.salsify.com/image/upload/s--ULyRbh9t--/vhlqvff0zlkuax3itdwd.jpg,,,,,5,fl oz,130,6,g,0,g,,g,10,mg,
10087356953621,00087356953624,087356953624,08735695362,2018-04-19T12:00:00Z,80072173,Wine,Clos du Bois,,"Clos du Bois Rose, Blush Wine, 750 mL Bottle",Rose,,750,mL,1,,Bottle,"Clos du Bois Rose has aromas of pomegranate, watermelon, and fresh wild strawberry. Our delicately dry and crisp Rose is perfect for when you want to relax and unwind.","Clos du Bois farms almost 800 acres in the vibrantly diverse wine regions of Sonoma County and Coastal California. Working with a family of trusted growers from some of the best vineyards, each vintage is crafted to achieve balance, intensity, and true varietal character. With hints of strawberry, watermelon, and subtle floral notes, our delicately dry and crisp rose is perfect for when you want to relax and unwind. Enjoy a chilled glass by itself, or pair it with your favorite salads or shellfish dishes. Varietal: rose.",,,,,"With hints of strawberry, watermelon, and subtle floral notes",Delicately dry and crisp,,From the vibrantly diverse wine regions of Sonoma County and Coastal California,"Pairs well with salads or shellfish dishes, or enjoyed itself in a chilled glass",,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.03,3.03,11.88,Inches,2.89,Pounds,Ambient: Room Temperature,Shelf Life,730,Please enjoy our wines responsibly.,"© 2020 Clos du Bois, Geyserville, CA",,,,,http://images.salsify.com/image/upload/s--Kfe3nXvd--/ofgi72bjuubwespsdoga.png,http://images.salsify.com/image/upload/s--d4155XdD--/s1tdwqac6nodkjkygohy.png,http://images.salsify.com/image/upload/s--UyN8hDie--/xsokwrm0hwrn8dunn97l.png,,,,,5,fl oz,130,6,g,0,g,,,10,mg,
00083085290221,00083085200220,083085200220,08308520022,2019-10-28T12:00:00Z,80083033,Wine,Franciscan,,"Franciscan Cabernet Sauvignon, Red Wine, 750 mL Bottle",Cabernet Sauvignon,,750,mL,1,,Bottle,"Franciscan Cabernet Sauvignon has aromas of lush berry fruit, hazelnut, and vanilla. This red wine has notes of fruit, vanilla, clove, and tobacco, leading to a seamless, soft, and gentle finish.","Founded in 1973, Franciscan has a long tradition of crafting wine with a highly meticulous approach. Franciscan's home estate is located in Oakville, right in the heart of the Napa Valley appellation. This 240-acre parcel of land features loamy, gravelly, well-draining soil which adds structure to the wines. At Franciscan Estate, the wine lots are kept separate from the vineyard until just before bottling. After picking by hand, every load of grapes is assigned its own tank. This cabernet sauvignon has aromas of lush berry fruit, hazelnut, and vanilla. This wine has notes of fruit, vanilla, clove, and tobacco, leading to a seamless, soft, and gentle finish. Varietal: 87% cabernet sauvignon, 9% merlot, 2% malbac, 2% petit verdot.",,,,,"Notes of fruit, vanilla, clove, and tobacco lead to a soft and gentle finish",,,Napa Valley appellation,,,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.16,3.16,11.88,Inches,3.04,Pounds,Ambient: Room Temperature,Shelf Life,1460,Please enjoy our wines responsibly.,"© 2020 Franciscan Estate, Oakville, CA",,,,,http://images.salsify.com/image/upload/s--vmAaGOUa--/eeafncqx5idnau29vc0z.png,http://images.salsify.com/image/upload/s--8oZE0XtU--/wieax7khjoq4x1vlzucy.png,http://images.salsify.com/image/upload/s--hwZY7mK3--/ilyjwzrifwdfnviztjti.png,,,,,5,fl oz,120,4,g,0,g,0,g,0,mg,
30086003820358,00086003820357,086003820357,08600382035,2016-01-26T12:00:00Z,80032017,Wine,Woodbridge by Robert Mondavi,,"Woodbridge by Robert Mondavi Cabernet Sauvignon, Red Wine, 4 pk 187 mL Go Glass",Cabernet Sauvignon,,187,mL,4,Pack,Go Glass,"Woodbridge by Robert Mondavi Cabernet Sauvignon has aromas of cherries, berries, cedar, brown sugar and toast. This medium-bodied red wine has a toasty caramel finish.","As the central valley heats up, cool maritime breezes are drawn across Woodbridge's Lodi region winery creating a Mediterranean-like climate of warm days and cool nights ideal for growing premium grapes. By using modern technology for winemaking, employing unique growing techniques, and cultivating relationships with the local growers, Woodbridge is able to help ensure high quality grapes that would produce excellent wines. Woodbridge by Robert Mondavi Cabernet Sauvignon opens with aromas of cherries, berries, cedar, brown sugar, and toast. Flavors of berries, toasted marshmallow, chocolate, and graham cracker follow with a toasty caramel finish. This medium-bodied red wine pairs deliciously with grilled meats and tomato-based pasta dishes. Wines for everyday enjoyment, since 1979",,,,,"Flavors of berries, toasted marshmallow, chocolate, graham cracker and toasty caramel finish",Medium-bodied red wine,,,Pairs deliciously with grilled meats and tomato-based pasta dishes,,,"Wines for everyday enjoyment, since 1979","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,2.92,2.92,11.2,Inches,2.88,Pounds,Ambient: Room Temperature,Shelf Life,730,Please enjoy our wines responsibly.,"© 2020 Woodbridge Winery, Acampo, CA",,,,,http://images.salsify.com/image/upload/s--cZLPKP63--/patfgvdczhccm406xvek.png,http://images.salsify.com/image/upload/s--NxiclVFA--/qc6xbygred2mpgwabsql.png,http://images.salsify.com/image/upload/s--tjLDkp3z--/byg9ggeim1tqkku565rh.png,,,,,5,fl oz,120,4,g,0,g,0,g,0,mg,
40083085903167,00083085903169,083085903169,08308590316,2012-05-31T12:00:00Z,80001538,Wine,Ruffino,Orvieto Classico,"Ruffino Orvieto Classico DOC, Italian White Wine, 1.5 L Bottle",,,1.5,L,1,,Bottle,"Ruffino Orvieto Classico White Wine has a smooth, refreshing flavor and a unique mineral character that makes a delicious aperitif and pairs beautifully with crostini, vegetables and grilled fish.","Ruffino Orvieto Classico White Wine has a fruity and floral bouquet reminiscent of green apples and meadow flowers. This Italian wine's smooth, refreshing flavors balance beautifully with its structure and acidity. Orvieto Classico offers a unique mineral character that comes from the chalky limestone soil called tufa. The finish of this white wine is long and fragrant, with hints of almond. The grapes sourced for this Ruffino wine come from the well-known DOCG winegrowing regions of Orvieto Classico. Ruffino's traditional winemaking process, combined with a brief aging in stainless steel vats, delivers an Italian wine that reveals itself without coaxing or manipulation. Enjoy this refreshing white wine as an aperitif, or pair a glass with crostini, grilled vegetables, soup or grilled fish. This 1.5 liter bottle of wine holds an ideal amount for large gatherings. Refrigerate this bottle of wine for at least two hours, and serve chilled for optimal taste. Please enjoy our wines responsibly. © 2020 Ruffino Import Company, Rutherford, CA USA",One 1.5 L bottle of Ruffino Orvieto Classico White Wine,1.5 L bottle is equivalent to two traditional 750 mL bottles,This larger bottle of wine is the perfect size for a dinner party,Fresh bouquet is reminiscent of green apples and meadow flowers,"Bright, fruity flavors of this Italian white wine are smooth and refreshing","Flavors of this fruity wine balance well with structure and acidity for a long, fragrant finish",Ruffino's traditional approach to making wine begins with top quality fruit,Grapes sourced from the best-known DOC winegrowing regions of Orvieto Classico,"Pair this refreshing white wine with crostini, grilled vegetables, soup or grilled fish","Refrigerate this bottle of wine for at least two hours, and serve chilled for best taste",,"For those who embrace the Italian way of life, and find the joy in every moment. La Vita Ruffino.","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Italy,Italy,3.8,3.8,13.6,Inches,4.99,Pounds,Ambient: Room Temperature,Shelf Life,730,Please enjoy our wines responsibly.,"© 2020 Ruffino Import Company, Rutherford, CA",,,,,http://images.salsify.com/image/upload/s--9RcmBgDr--/s-f4c447ce-b43f-40f7-95c8-992b2a30c35a.png,,http://images.salsify.com/image/upload/s--u1vAUe9w--/tglrzvmshx1r6xhwnr02.png,,,,,5,fl oz,120,4,g,0,g,0,g,5,mg,
10082100738509,00082100738502,082100738502,08210073850,2011-09-23T12:00:00Z,80002741,Wine,Arbor Mist,,"Arbor Mist Pomegranate Berry, Fruit Wine, 1.5 L Bottle",Pomegranate Berry,,1.5,L,1,,Bottle,"Arbor Mist Pomegranate Pinot Noir delivers pomegranate and berry flavors blended with pinot noir. This fruity, ready-to-drink beverage contains 160 calories and 0 grams of fat per 8-ounce serving.","Get the great taste of wine with a splash of fruit. Arbor Mist is a light varietal wine with the refreshing taste of natural fruit flavors. Delicious pomegranate and berry flavors are blended with medium-bodied pinot noir to deliver a well-balanced, fruity, and refreshing taste. It is perfect for poolside, picnicking, or relaxing at home with friends and family. This fruity, ready-to-drink beverage contains 160 calories and 0 grams of fat per 8-ounce serving. Best served chilled.",,,,,Delicious pomegranate and berries blended with medium-bodied pinot noir,,,,"Perfect for poolside, picnicking, or relaxing at home with friends and family",Best served chilled,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,United States,United States,4.26,4.26,12.84,Inches,5.42,Pounds,Ambient: Room Temperature,Shelf Life,270,Please enjoy our wines responsibly.,"© 2020 Arbor Mist Winery, Canandaigua, NY",,,,,http://images.salsify.com/image/upload/s--bgBiV6Cs--/ug6s5o72pdk3mghmau8w.png,http://images.salsify.com/image/upload/s--BRcFMi8l--/dfe6tkoqi8on6dbu34jm.jpg,http://images.salsify.com/image/upload/s--PfivOlzs--/xl13r5szoqnyidnkws70.jpg,,,,,8,fl oz,160,22,g,0,g,,,10,mg,
10083085420236,00083085420239,083085420239,08308542023,2018-03-16T12:00:00Z,80066226,Wine,Ruffino,Prosecco,"Ruffino Prosecco DOC, Italian White Sparkling Wine, 187 mL Bottle",,,187,mL,1,,Bottle,"Ruffino Prosecco DOC Sparkling White Wine is a creamy and crisp Italian prosecco with flavors of peach and golden apples. It is ideal on its own or paired with pizza, seafood and shellfish dishes.","Ruffino Prosecco DOC Sparkling White Wine is an Italian sparkling wine meant to be sipped and enjoyed. This creamy and crisp extra dry white wine offers fruity aromas accompanied by hints of wisteria, with an intense peach and golden apple flavor. This Italian wine begins in the hilly area of Valdobbiadene, with glera grapes that undergo a traditional wine vinification. The winemakers then use selected yeasts in a natural refermentation process to create this clean and delicate Ruffino prosecco wine with refined bubbles and a pleasant finish. Enjoy this Italian prosecco as an aperitif, mix it into your favorite cocktail or pair it with margherita pizza, seafood, shellfish and white meat dishes. For the best quality and taste, drink this Ruffino wine young. Refrigerate for three to three and a half hours and serve at a temperature between 45 and 48 degrees. Please enjoy our wines responsibly. © 2020 Ruffino Import Company, Rutherford, CA.",One 187 mL bottle of Ruffino Prosecco DOC Sparkling White Wine,This small bottle of wine is equivalent to about one fourth of a standard 750 mL bottle,,"This Ruffino sparkling wine features citrus, apple and pear aromas, with hints of wisteria",Intense pear and golden apple flavors fill out each bottle of wine,"Crisp and clean with delicate bubbles and a pleasant finish, with lingering fruit and floral notes",,"This Italian sparkling wine is made with glera grapes from the hilly area of Valdobbiadene, Italy","Enjoy this prosecco wine on its own or pair it with pizza, seafood, shellfish and white meat dishes",Chill for three to three and a half hours and serve at a temperature between 45 and 48 degrees,,"For those who embrace the Italian way of life, and find the joy in every moment. La Vita Ruffino.","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Italy,Italy,2.44,2.44,7.87,Inches,1.01,Pounds,Ambient: Room Temperature,Shelf Life,365,Please enjoy our wines responsibly.,"© 2020 Ruffino Import Company, Rutherford, CA",,,,,http://images.salsify.com/image/upload/s--LIVSmgIJ--/fnp8jrcm4rx1tixf5u9f.png,http://images.salsify.com/image/upload/s--SMePBwTo--/vygudxeism8iwxt2rd8f.png,http://images.salsify.com/image/upload/s--4c-38rOj--/j66zqtqnnhoukvlib2iu.png,,,,,5,fl oz,120,4,g,0,g,0,g,5,mg,
10082100738578,00082100738571,082100738571,08210073857,2011-12-14T12:00:00Z,80010388,Wine,Arbor Mist,,"Arbor Mist Mango Strawberry Moscato, Fruit Wine, 1.5 L Bottle",Mango Strawberry Moscato,,1.5,L,1,,Bottle,"Arbor Mist Mango Strawberry Moscato is a sweet mixture of moscato, mango, and strawberry flavors with a smooth and refreshing taste. Contains 160 calories and 0 grams of fat per 8-ounce serving.","Get the great taste of wine with a splash of fruit. Arbor Mist is a light varietal wine with the refreshing taste of natural fruit flavors. Arbor Mist Mango Strawberry Moscato is a delightfully sweet mixture of light-bodied moscato, juicy mango, and luscious strawberry flavors with a smooth and refreshing taste. It is perfect for poolside, picnicking, or relaxing at home with friends and family. This fruity, ready-to-drink beverage contains 160 calories and 0 grams of fat per 8-ounce serving. Best served chilled.",,,,,,Light-bodied moscato mixed with juicy mango and luscious strawberry,,,"Perfect for poolside, picnicking, or relaxing at home with friends and family",Best served chilled,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,United States,United States,4.26,4.26,12.84,Inches,5.42,Pounds,Ambient: Room Temperature,Shelf Life,270,Please enjoy our wines responsibly.,"© 2020 Arbor Mist Winery, Canandaigua, NY",,,,,http://images.salsify.com/image/upload/s--jXypoxoj--/imtjx5fooqk0p80l15ys.png,http://images.salsify.com/image/upload/s--PymCQfZy--/z9ea5365pl2lhkexqfhq.jpg,http://images.salsify.com/image/upload/s--Qt0A85Kj--/wrwkoutifpbe35quyojn.png,,,,,8,fl oz,160,23,g,0,g,,,15,mg,
40083804047158,00083804047150,083804047150,08380404715,2011-09-16T12:00:00Z,904715,Wine,Cook's,,"Cook's California Champagne Grande Reserve, White Sparkling Wine, 750 mL Bottle",Grande Reserve,,750,mL,1,,Bottle,"Cook’s Sparkling California Champagne Grande Reserve, a white wine with a special dosage of brandy emphasizes vanilla and toasty yeast. Pleasant fruit, floral characters provide a harmonious bouquet.","Cook’s California Champagne is produced at the Mission Bell Winery in Madera, California. Cook’s began in 1859 when Isaac Cook created the first American champagne. Cook's wines have been continuing the tradition of being quality champagnes ever since. Cook's Grande Reserve has a complex profile due, in part, to a special dosage of brandy that emphasizes vanilla and toasty yeast. This blends with a pleasant fruit and mild floral character to provide a harmonious bouquet. Cook's California Champagne sparkling wines are perfect for every celebration.",,,,,Vanilla and toasty yeast blend with a pleasant fruit and floral character,,,"Produced at the Mission Bell Winery in Madera, California",Perfect for every celebration,,,Continuing a tradition of creating quality champagnes since 1859,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.","SPARKLING WARNING: BE CAREFUL! Point bottle away from self and others to avoid serious eye injury.  Stopper may eject forcefully while you are removing the hood or at any time after hood removal.  Bottle contains high pressure which increases with warmth or shaking.  To open: (1) chill well, (2) do not shake, (3) point bottle away from self and others, (4) remove hood, (5) twist stopper out slowly by hand.  NEVER use a cork remover or reinsert stopper.",false,United States,United States,3.75,3.75,12.0,Inches,3.79,Pounds,Ambient: Room Temperature,Shelf Life,480,Please enjoy our wines responsibly.,"© 2020 Cook’s Champagne Cellars, Madera, CA",,,,,http://images.salsify.com/image/upload/s--obMKfE8k--/bv4skzcfls8l5oqhdmjd.png,http://images.salsify.com/image/upload/s--mDbHUXms--/yxkggqjowarv7m3h3p1o.png,http://images.salsify.com/image/upload/s--icy3DXts--/v6aqtvzvmsblazqubnc3.jpg,,,,,5,fl oz,120,4,g,0,g,0,g,5,mg,
30715826101923,00715826101922,715826101922,71582610192,2011-09-26T12:00:00Z,134483,Wine,Ravenswood,,"Ravenswood Old Hill Vineyard Zinfandel, Red Wine, 750 mL Bottle",Zinfandel,,750,mL,1,,Bottle,,"Ravenswood wines capture the spirit of California’s Sonoma Valley appellation best growing regions and the popular Vintners Blend bottlings sourced from vineyards throughout California. Ravenswood strives to put what is picked from the fields right into the bottle. From Dry Creek, north of Healdsburg to the edge of the bay of the Carneros Valley, founder Joel Peterson has forged strong bonds with a cadre of grape growers who share Ravenswood's commitment and stubborn independence. Aged 19 months in French oak barrels, this zinfandel is refined and reserved yet assertive. It displays aromas of red fruit, dried flowers, anise, and bramble spice. It as firm but very fine tannins, leading to a long enjoyable finish and terrific aging potential. Varietal: 96.8% zinfandel, 3.2% mixed blacks.",,,,,"Varietal: 96.8% zinfandel, 3.2% mixed blacks",,,California’s Sonoma Valley appellation,,,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.27,3.27,12.09,Inches,3.33,Pounds,Ambient: Room Temperature,Shelf Life,912,Please enjoy our wines responsibly.,"© 2020 Ravenswood Winery, Sonoma, CA",,,,,http://images.salsify.com/image/upload/s--uV4m1v2V--/hzxlnoeqyu6uqgebr9ex.png,http://images.salsify.com/image/upload/s--fcgD7a3_--/covh1gxi6e14jkxfzgzc.jpg,,,,,,5,fl oz,130,4,g,0,g,0,g,0,mg,
