SupplierCaseGTIN,EcommUniqueId,Gtin12,Upc11,LaunchDate,ItemNumber,BeverageSegment,Brand,SubBrand,DigitalCatalogProductName,WineVarietal,WineVintage,ItemSize,ItemSizeUom,CasePackQty,CasePackUom,Container,ProductDescShort,ProductDescLong,ProductBullet01,ProductBullet02,ProductBullet03,ProductBullet04,ProductBullet05,ProductBullet06,ProductBullet07,ProductBullet08,ProductBullet09,ProductBullet10,ProductBullet11,ProductBullet12,SurgeonGeneralWarning,ProductDisclaimerSparkling,HasProp65Ingredient,ProductPlaceOfOrigin,CountryOfOrigin,SellingUnitWidth,SellingUnitDepth,SellingUnitHeight,DimensionUom,SellingUnitWeight,WeightUom,StorageTemperature,ExpirationType,ShelfLifeDays,LegalSocialResponsibility,LegalMandatoryStatement,Video_snackable,Image_package_front,Image_package_right,Image_package_left,Image_bottle_standard,Image_label_front,Image_label_back,Image_can_standard,Image_box_front,Image_box_right,Image_box_left,Nutrition_StandardServingSize,Nutrition_StandardServingSizeUOM,Nutrition_Calories,Nutrition_Carbs,Nutrition_CarbsUOM,Nutrition_Fat,Nutrition_FatUOM,Nutrition_Protein,Nutrition_ProteinUOM,Nutrition_Sodium,Nutrition_SodiumUOM,Nutrition_Ingredients
00081240044832,00081240052271,081240052271,08124005227,2014-12-08T12:00:00Z,80026625,Spirits,Casa Noble,Reposado Single Barrel,"Casa Noble Reposado Single Barrel Tequila, 750 mL Bottle, 80 Proof",,,750,mL,1,,Bottle,"Casa Noble Single Barrel Reposado Tequila is an ultra-premium blue agave tequila with notes of chocolate, caramel, vanilla, coffee and fruit. Enjoy this tequila on its own or in tequila cocktails.","Casa Noble Single Barrel Reposado Tequila is a full-bodied reposado tequila crafted in small batches. Produced using 100% blue weber agave for an ultra-premium taste, this organic Mexican tequila is aged in the finest French white oak barrels for 364 days. This Casa Noble tequila reposado is then triple distilled to remove impurities. The result is a blue agave tequila with notes of chocolate, caramel, vanilla and coffee topped by hints of fruit and pure tequila. A medium, lingering finish with touches of oak and spice completes the rich flavor profile. Aromas of vanilla, lemongrass and floral notes provide the perfect complement. Enjoy this Mexican tequila in a traditional margarita, add it to a Manhattan for some bite or use it to create your favorite tequila cocktails. Pour a glass for a friend while you're at it because Casa Noble makes Tequila Worthy of Sharing. Be Noble. Drink Responsibly. © 2020 Casa Noble Imports, Canandaigua, NY. Tequila. 40% alc. by vol.",One 750 mL bottle of Casa Noble Single Barrel Reposado Tequila,"Barrel-aged tequila azul reposado from Jalisco, Mexico, that mellows with age",,"Features vanilla tequila aromas, along with earthy notes of agave, chocolate, cinnamon and oak","Offers complex, layered flavors of chocolate, caramel, vanilla and coffee with hints of fruit",Small batch Mexican tequila made with 100% blue weber agave for a pure tequila taste,Aged in select French white oak barrels and distilled three times for a unique taste,Tequila reposado that provides a medium finish with lingering traces of oak and spice,Pair this 750 mL bottle of tequila with spicy food or mix it into a margarita or a Manhattan,This 80 proof tequila is 40% alcohol by volume,,Casa Noble makes Tequila Worthy of Sharing,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Mexico,Mexico,4.53,4.53,8.23,Inches,3.86,Pounds,Ambient: Room Temperature,Shelf Life,9999,Be Noble. Drink Responsibly.,"© 2020 Casa Noble Imports, Canandaigua, NY. Tequila. 40% alc. by vol.",,,,,http://images.salsify.com/image/upload/s---ozot-bu--/tekt9irdfzcbzrdtqnim.png,http://images.salsify.com/image/upload/s--hhcVu_uN--/hjcfwsax7j5m9tpjk5ez.png,http://images.salsify.com/image/upload/s--pqtiWSiL--/itpsgl0xmsl9b1v3xrmp.png,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
10852355004090,00852355004086,852355004086,85235500408,2018-04-11T12:00:00Z,80067025,Spirits,The Real McCoy,,"The Real McCoy 3 Year Single Blended Aged, White Rum, 750 mL Bottle, 92 Proof",,,750,mL,1,,Bottle,"The Real McCoy 3 Year Aged Distiller's Proof Single Blended Silver Rum is smooth with a long and warm finish, delivering subtle spice and coconut notes that make it perfect for premium rum cocktails.","The Real McCoy 3 Year Aged Distiller's Proof Single Blended Silver Rum is real rum: unmodified and made in small batches in copper pot and column stills, then tropically aged in American oak bourbon barrels with no added sugar, flavor or chemical stabilizers.* Single sourced from Foursquare Distillery in Barbados, the rum is charcoal filtered to remove some of the barrel color while maintaining flavor complexity. This 750 mL bottle of white rum has a smooth flavor profile with citrus and floral notes, followed by toasted oak & coconut, buttery caramel and Caribbean spices and a long, warm finish. Unsweetened with a bit of heat, this light rum brings character to savory, sweet, or tiki style premium cocktails, or can be enjoyed as a sipper. Presented unadulterated in the Prohibition Tradition of legendary rum runner Bill McCoy, this is the genuine article… It's The Real McCoy. Consume Considerately. *Gluten free, 0 fat, 0 carbs, 0 protein, 111 cals per 1.5 oz serving per Brewing & Distilling Analytics, KY. 46% alc. by vol. © 2020. Imported by Real McCoy Spirits, Canandaigua, NY",One 750 mL bottle of The Real McCoy 3 Year Aged Distiller's Proof Single Blended Silver Rum,,,"Opens with bright citrus and floral overtones with aromas of vanilla, oak and nutmeg","Subtle spice and wood notes lead to flavors of buttery caramel, coconut and marzipan",This smooth and soft aged rum has a long and warm finish with buttery notes of toasted coconut,"Copper pot and column distilled, aged three years and charcoal filtered, for hints of barrel color","Real rum. No added sugar or flavor. Gluten free, 0 fat, 0 carbs, 0 protein, 111 cals/1.5 oz serving",This light rum is a perfect complement for spicy food or your favorite premium rum cocktails,This 92 proof rum is 46% alcohol by volume,,"Inspired by Prohibition's Bill McCoy, gentleman rum runner of untainted rum known as The Real McCoy","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Barbados,Barbados,3.25,3.25,10.25,Inches,2.69,Pounds,Ambient: Room Temperature,Shelf Life,3650,Consume Considerately.,"© 2020. Imported by Real McCoy Spirits, Canandaigua, NY.  46% alc. by vol.",,,,,http://images.salsify.com/image/upload/s--6Hak7xf2--/cj703oi8v5vwxhttmhcp.png,http://images.salsify.com/image/upload/s--OJbh7gcs--/omexyhqbnzjfrqx6qoua.jpg,http://images.salsify.com/image/upload/s--VUJyCsXC--/hnq30oywrnopabe6bfst.jpg,,,,,1.5,fl oz,,,,,,,,,,
10021296620137,00021296620130,021296620130,02129662013,2016-07-19T12:00:00Z,80054803,Spirits,Paul Masson Grande Amber,,"Paul Masson Grande Amber Pineapple Brandy, 50 mL Bottle, 54 Proof",,,50,mL,1,,Bottle,Grande Amber Pineapple is a delicate balance of Paul Masson brandy with  candied pineapple and tropical fruit aromas. It has a balanced body that is a perfect addition to countless cocktail recipes.,"Aged in oak barrels, Paul Masson Brandy is an award-winning favorite with a rich amber glow and slightly sweet taste profile. Grande Amber Pineapple is a delicate balance of Paul Masson brandy with overtones of candied pineapple and tropical fruit aromas. Crafted with over 100 years of knowledge, from the oak-aging process to the care in selecting only the finest grapes, Grande Amber upholds the illustrious heritage of Paul Masson. The additional aging results in a greater overall brandy character and complexity than traditional brandies. Ideal for a Pineapple Tropicola, it has a balanced body that is a perfect addition to countless cocktail recipes.",,A rich amber glow and slightly sweet taste profile,,,,,,,Ideal for Pineapple Tropicola and perfect addition to cocktail recipes,,,Crafted with over 100 years of knowledge,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,1.28,1.28,4.18,Inches,0.15,Pounds,Ambient: Room Temperature,Shelf Life,730,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY. 27% alc./vol. (54 proof)",,,,,http://images.salsify.com/image/upload/s--rGKrRwal--/jse7awn3wozgms5a0fbk.png,,,,,,,50,mL,,,,,,,,,,
10617768141202,00617768141205,617768141205,61776814120,2019-01-11T12:00:00Z,80077444,Spirits,SVEDKA,,"SVEDKA Strawberry Lemonade Flavored Vodka, 200 mL Plastic Bottle, 70 Proof",,,200,mL,1,,Bottle,SVEDKA Strawberry Lemonade Flavored Vodka delivers a bright blend of lemonade and sweet wild strawberry flavor. It's delicious on its own or mixed with your favorite vodka cocktails.,"SVEDKA Strawberry Lemonade Flavored Vodka offers a pure, clear taste, making it the perfect addition to countless sweet cocktails. Distilled five times to remove impurities and infused with a bright blend of lemonade and sweet wild strawberry flavor, this Swedish vodka uses the finest spring water and Swedish winter wheat, creating a smooth, easy-drinking vodka with a subtle, rounded sweetness and a crisp finish that's ideal for any occasion. Splash into flavor and enjoy this lemonade and strawberry vodka on the rocks or mixed into vodka cocktails, like a ginger me timbers, cosmopolitan or electric strawberry lemonade. SVEDKA vodka - BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 35% alc. by vol. (70 proof)",One 200 mL bottle of SVEDKA Strawberry Lemonade Flavored Vodka,,,,Infused with a bright blend of sweet wild strawberry and lemonade flavor,"This smooth flavored vodka has a subtle, rounded sweetness and a crisp finish ideal for any occasion",Made with spring water and Swedish winter wheat and distilled five times to remove impurities,,Enjoy this vodka drink on the rocks or mixed into a cosmopolitan or electric strawberry lemonade,This 70 proof vodka is 35% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,2.79,1.27,6.64,Inches,0.52,Pounds,Ambient: Room Temperature,Shelf Life,9999,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.  35% alc. by vol. (70 proof)",,,,,http://images.salsify.com/image/upload/s--X-kGX9Mx--/s-701d9855-b906-4cac-a202-f061f0fb8ca2.png,,,,,,,1.5,fl oz,,,,,,,,,,
10021296620359,00021296620352,021296620352,02129662035,2017-07-17T12:00:00Z,80056962,Spirits,Paul Masson Grande Amber,,"Paul Masson Grande Amber Mango Brandy, 375 mL Bottle, 54 Proof",,,375,mL,1,,Bottle,"Paul Masson Grande Amber Mango Brandy has flavors of fresh, juicy golden mangos with soft, tropical floral notes. It has a balanced body that is a perfect addition to countless cocktail recipes.","Aged in oak barrels, Paul Masson Brandy is an award-winning favorite with a rich amber glow and slightly sweet taste profile. Grande Amber Mango is a delectable fusion of smooth-tasting Paul Masson brandy and the flavor of fresh, juicy golden mangoes with soft, tropical floral notes. Crafted with over 100 years of knowledge, from the oak-aging process to the care in selecting only the finest grapes, Grande Amber upholds the illustrious heritage of Paul Masson. The additional aging results in a greater overall brandy character and complexity than traditional brandies. Ideal for a Mango Colada, it has a balanced body that is a perfect addition to countless cocktail recipes.",,A rich amber glow and slightly sweet taste profile,,,"Fresh, juicy golden mango with soft, tropical floral notes",,,,Ideal for a Mango Colada and perfect addition to cocktail recipes,,,Crafted with over 100 years of knowledge,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.8,3.8,7.34,Inches,1.81,Pounds,Ambient: Room Temperature,Shelf Life,720,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY. 27% alc./vol. (54 proof)",,,,,http://images.salsify.com/image/upload/s--tlRbQzoq--/otej4ooxlbncenmi5wxf.png,,,,,,,1.5,fl oz,,,,,,,,,,
20021296006518,00021296006514,021296006514,02129600651,2016-08-05T12:00:00Z,80054408,Spirits,Paul Masson Grande Amber,VS,"Paul Masson Grande Amber VS Brandy, 100 mL Bottle, 80 Proof",,,100,mL,1,,Bottle,Paul Masson Grande Amber VS Brandy has a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. It has a balanced body that is a perfect addition to cocktail recipes.,"Crafted with over 100 years of knowledge, aged in Oak barrels, Paul Masson VS is an award-winning favorite. This 80-proof brandy is aged in oak barrels for three years - one year longer than required of traditional brandies. The additional ageing of our product results in a greater overall brandy character and complexity than traditional brandies. Enjoy the smooth taste of Paul Masson Grande Amber VS Brandy, with a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. With a balanced body that is a perfect addition to countless cocktail recipes, ideal for a Mango Colada.",,A rich amber glow and slightly sweet taste profile,,,Features notes of caramel and vanilla,,,,A perfect addition to cocktail recipes,80-proof,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,2.05,1.15,5.0,Inches,0.29,Pounds,Ambient: Room Temperature,Shelf Life,720,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY.  40% alc./vol. (80 proof)",,,,,http://images.salsify.com/image/upload/s--J7Jx1ANl--/acygnnrfhb7k6urvrwyk.png,,,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
10617768201050,00617768201053,617768201053,61776820105,2017-01-27T12:00:00Z,80056963,Spirits,SVEDKA,,"SVEDKA Blue Raspberry Flavored Vodka, 50 mL Plastic Bottle, 70 Proof",,,50,mL,1,,Bottle,"SVEDKA Blue Raspberry Flavored Vodka delivers a full, natural blue raspberry flavor that ends with a hard citrus crank. Enjoy this SVEDKA vodka on the rocks or create delicious cocktails.","SVEDKA Blue Raspberry Flavored Vodka is a smooth, easy-drinking Swedish vodka that can be easily enjoyed straight or in delicious cocktails. Made from the finest spring water and Swedish winter wheat, this award-winning blue raspberry vodka is distilled five times to remove impurities, producing a pure, clear taste with a balanced body and a crisp finish. Delivering a full, natural blue raspberry flavor with rounded sweetness in every sip, ending with a hard citrus crank, this SVEDKA vodka is delicious on the rocks or in vodka cocktails like a Blue Heaven, Bitter Raz, Blue Bulldog or Blue Rasmopolitan. Dive in and enjoy a delicious blue raspberry drink. Serve this 50 mL bottle of vodka chilled at your next backyard barbecue, poolside celebration or house party. BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 35% alc. by vol. (70 proof)",One 50 mL bottle of SVEDKA Blue Raspberry Flavored Vodka,,,,"Delicious vodka with full, natural blue raspberry flavor that ends a hard citrus crank",This easy drinking Swedish vodka offers rounded sweetness and crisp finish,Made from the finest spring water and Swedish winter wheat and distilled five times for a pure taste,,"Mix this blue raspberry vodka into a Blue Heaven, Bitter Raz, Blue Bulldog or Blue Rasmopolitan",This 70 proof vodka is 35% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,1.28,1.28,4.18,Inches,0.15,Pounds,Ambient: Room Temperature,Shelf Life,1095,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.  35% alc. by vol. (70 proof)",,,,,http://images.salsify.com/image/upload/s--_JNHNcPa--/gro6enrz5k3oo7nbsnzk.png,,,,,,,50,mL,,,,,,,,,,
30617768112008,00617768112007,617768112007,61776811200,2019-05-01T12:00:00Z,80079511,Spirits,SVEDKA,,"SVEDKA Vodka, 200 mL Plastic Bottle, 80 Proof",,,200,mL,1,,Bottle,"SVEDKA Vodka is smooth and easy drinking with a subtle, rounded sweetness that's ideal for mixing cocktails, whether you're creating an original vodka drink or making cosmopolitans for friends.","SVEDKA Vodka is smooth and easy drinking with a subtle, rounded sweetness that's ideal for mixing cocktails. Crafted using the finest spring water and Swedish winter wheat, this 80 proof vodka is distilled five times to remove impurities. Continuous distillation ensures that ingredients are constantly moving and the winter wheat, yeast and water never stall or pool. The result is a 200 mL bottle of vodka with a pure, clear taste and crisp finish with a balanced body, making it a bold, crowd-pleasing choice. Enjoy this unflavored vodka on the rocks or in a cosmopolitan, vodka martini or original signature cocktail. This Swedish vodka tastes best when served chilled and makes a great pairing with fish or a cheese platter. BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 40% alc. by vol. (80 proof)",One 200 mL bottle of 80 proof SVEDKA vodka,,,,,"Unflavored vodka with a pure, clear taste and crisp finish",Made from spring water and Swedish winter wheat and distilled five times to remove impurities,,"Ideal for a martini, cosmopolitan and countless other vodka cocktails",This 80 proof vodka is 40% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,2.79,1.27,6.64,Inches,0.51,Pounds,Ambient: Room Temperature,Shelf Life,9999,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.   40% alc. by vol. (80 proof)",,,,,http://images.salsify.com/image/upload/s--1zokqyoK--/ro8x4nsujgynggmxunxv.png,,,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
10021296620311,00021296620314,021296620314,02129662031,2017-07-17T12:00:00Z,80056955,Spirits,Paul Masson Grande Amber,,"Paul Masson Grande Amber Mango Brandy, 50 mL Bottle, 54 Proof",,,50,mL,1,,Bottle,"Paul Masson Grande Amber Mango Brandy has flavors of fresh, juicy golden mangos with soft, tropical floral notes. It has a balanced body that is a perfect addition to countless cocktail recipes.","Aged in oak barrels, Paul Masson Brandy is an award-winning favorite with a rich amber glow and slightly sweet taste profile. Grande Amber Mango is a delectable fusion of smooth-tasting Paul Masson brandy and the flavor of fresh, juicy golden mangoes with soft, tropical floral notes. Crafted with over 100 years of knowledge, from the oak-aging process to the care in selecting only the finest grapes, Grande Amber upholds the illustrious heritage of Paul Masson. The additional aging results in a greater overall brandy character and complexity than traditional brandies. Ideal for a Mango Colada, it has a balanced body that is a perfect addition to countless cocktail recipes.",,A rich amber glow and slightly sweet taste profile,,,"Fresh, juicy golden mango with soft, tropical floral notes",,,,Ideal for a Mango Colada and perfect addition to cocktail recipes,,,Crafted with over 100 years of knowledge,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,1.28,1.28,4.18,Inches,0.15,Pounds,Ambient: Room Temperature,Shelf Life,730,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY. 27% alc./vol. (54 proof)",,,,,http://images.salsify.com/image/upload/s--3usi2D1Z--/fknv2ctwgkyfcrlcahbl.png,,,,,,,50,mL,,,,,,,,,,
10617768130756,00617768130759,617768130759,61776813075,2013-01-22T12:00:00Z,80015833,Spirits,SVEDKA,,"SVEDKA Strawberry Colada Flavored Vodka, 750 mL Bottle, 70 Proof",,,750,mL,1,,Bottle,"SVEDKA Strawberry Colada Flavored Vodka delivers a decadent tropical blend of strawberry, pineapple and coconut naturally flavored vodka, ideal to drink chilled on its own or with spicy food.","SVEDKA Strawberry Colada Flavored Vodka is a seductive and sassy tropical vodka blend with decadent, natural flavors of sweet strawberry, cool coconut and fresh pineapple. Ideal on its own or in sweet cocktails, this Swedish vodka is made with the finest spring water and winter wheat and distilled five times to remove impurities, resulting in a bottle of vodka with a pure, clear taste and a crisp finish. This award-winning SVEDKA vodka is smooth and easy drinking, infused with flavors that perfectly complement seafood and spicy food. Enjoy this delicious vodka on the rocks or prepare a strawberry colada cosmo or countless other vodka cocktails. BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 35% alc. by vol. (70 proof)",One 750 mL bottle of SVEDKA Strawberry Colada Flavored Vodka,,,,Natural flavors of sweet strawberry with a tropical blend of cool coconut and fresh pineapple,Offers rounded sweetness and a crisp finish that make it ideal on its own or mixed into cocktails,Made with spring water and Swedish winter wheat and distilled five times to remove impurities,,Ideal in a strawberry colada cosmo and countless other vodka cocktails,This 70 proof vodka is 35% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,3.09,3.09,10.96,Inches,2.85,Pounds,Ambient: Room Temperature,Shelf Life,9999,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.  35% alc. by vol. (70 proof)",,,,,http://images.salsify.com/image/upload/s--WJDi66tQ--/cpkywobiltgmwtrq4806.png,,,,,,,1.5,fl oz,,,,,,,,,,
10854396005043,00854396005046,854396005046,85439600504,2017-11-13T12:00:00Z,80064423,Spirits,High West,Campfire,"High West Campfire Whiskey, 750 mL Bottle, 92 Proof",,,750,mL,1,,Bottle,"High West Campfire Barrel Aged Whiskey is a top secret blend of whiskeys that boasts flavors of honey and fruity spice with a long, smoky finish, making it a unique addition to classic cocktails.","High West Campfire Barrel Aged Whiskey is made from a top secret blend of bourbon, rye and peated scotch whiskey ranging in age from four to eight years. The floral, fruity spice of a mature rye whiskey enhances flavors of honey from a sweet bourbon, while hints of vanilla, toffee, cinnamon and nutmeg dance on the tongue. Scotch whiskey adds the smoke, giving this blended whiskey a long sweet, spicy and smoky finish. This 750 mL bottle of whiskey is aged in white oak barrels, along with second use bourbon barrels. Bring it out with old friends or good-looking strangers, enjoying this High West whiskey straight up, with a little water or in classic whiskey cocktails for a unique twist. Choose High West and enjoy delicious craft whiskey made with the pioneering spirit of the West. Please drink responsibly. © 2020 High West Distillery, Park City, UT.",One 750 mL bottle of High West Campfire Barrel Aged Whiskey,"A blend of scotch, bourbon, and rye whiskey, ranging in age from 4 to 8 years",,"Smoky whiskey with floral, fruity aromas","Features flavors of fruity spice and sweet honey, along with vanilla, toffee, cinnamon and nutmeg","Offers a long, sweet, spicy and smoky finish reminiscent of a campfire","Aged in new, charred white American oak barrels, as well as second use bourbon barrels",,"Enjoy it straight, with a little water or in a Manhattan cocktail or other classic whiskey drink",This 92 proof whiskey is 46% alcohol by volume,,Delicious craft whiskey made with the pioneering spirit of the West,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Utah,United States,3.0,3.0,13.5,Inches,3.5,Pounds,Ambient: Room Temperature,Shelf Life,3650,Sip Responsibly.,"© 2020  High West Distillery, Park City, UT.  46% alc. by vol.",,,,,http://images.salsify.com/image/upload/s--uU_y4mj1--/hu7dk45akamzrxumg2dw.png,http://images.salsify.com/image/upload/s--7HAymuW8--/w3ct69a0azdxlu6mxsnz.jpg,http://images.salsify.com/image/upload/s--5DsiQs2c--/dpcgflnquhunqjvltbxz.jpg,,,,,1.5,fl oz,,,,,,,,,,
10617768181178,00617768181171,617768181171,61776818117,2015-01-30T12:00:00Z,80026767,Spirits,SVEDKA,,"SVEDKA Grapefruit Jalapeno Flavored Vodka, 1.75 L Bottle, 70 Proof",,,1.75,L,1,,Bottle,SVEDKA Grapefruit Jalapeno Flavored Vodka a delivers sweet and tart natural grapefruit flavor with a hot and spicy jalapeno kick. Enjoy it chilled on the rocks or mixed into sweet cocktails.,"SVEDKA Grapefruit Jalapeno Flavored Vodka offers a pure, clear taste that can't be replicated. Sweet and tart naturally flavored grapefruit vodka with a hot and spicy jalapeno kick, it's delicious mixed into grapefruit drinks and countless vodka cocktails. Starting with Swedish winter wheat and the finest spring water, this 1.75 liter bottle of vodka is distilled five times to remove impurities. The result is smooth and easy drinking SVEDKA vodka with a balanced body, rounded sweetness and crisp finish. Enjoy this Swedish vodka on the rocks or prepare a Martini, Fuego or Dog Bite. BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 35% alc. by vol. (70 proof)",One 1.75 L bottle of SVEDKA Grapefruit Jalapeno Flavored Vodka,,,,Infused with natural flavors of sweet and tart grapefruit and a hot and spicy jalapeno,"Delivers a pure, clear taste and a crisp finish with a spicy kick",Made with spring water and Swedish winter wheat and distilled five times to remove impurities,,"Ideal in a Martini, a Fuego, a Dog Bite or sweet cocktails",This 70 proof vodka is 35% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,4.3,4.3,12.65,Inches,6.26,Pounds,Ambient: Room Temperature,Shelf Life,1095,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.  35% alc. by vol. (70 proof)",,,,,http://images.salsify.com/image/upload/s---ZHkbvvi--/fodjlepnngkfrmg5qnyz.png,,,,,,,1.5,fl oz,,,,,,,,,,
10082100783134,00082100783137,082100783137,08210078313,2016-10-13T12:00:00Z,80054313,Spirits,Casa Noble,,"Casa Noble Mixed Varieties Gift Pack Tequila, 3 pk 375 mL Bottles, 80 Proof",,,375,mL,3,Pack,Bottles,"This premium tequila collection includes: Casa Noble Anejo, Crystal, and Reposado. Ideal for a Margarita, Casa Noble tequilas are a perfect addition to countless cocktail recipes.","Casa Noble nurtures and harvests 100% Blue Weber agave in the rich, volcanic soil of Jalisco, Mexico for a consistently smooth flavor with unique characteristics and aromatic essences. This premium tequila collection includes: Casa Noble Anejo, Crystal, and Reposado. These 80-proof fine tequilas are produced in small batches, triple distilled, and certified organic resulting in ultra-premium, limited-run tequilas that are truly one of a kind. Ideal for a Margarita, Casa Noble tequilas have a balanced body that is a perfect addition to countless cocktail recipes. A great opportunity to taste unique premium tequilas.","Premium collection includes: Anejo, Crystal, and Reposado tequilas",A great opportunity to taste unique premium tequilas,,,,,,"From 100% Blue Weber agave in the rich, volcanic soil of Jalisco, Mexico","Ideal for a Margarita, perfect addition to countless cocktail recipes","80-proof, produced in small batches, triple distilled, and certified organic",,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Mexico,Mexico,10.5,3.5,7.12,Inches,1.79,Pounds,Ambient: Room Temperature,Shelf Life,9999,Be Noble. Drink Responsibly.,"© 2020 Casa Noble Imports, Canandaigua, NY. Tequila. 40% alc. by vol.",,,,http://images.salsify.com/image/upload/s--jhFyzBEo--/lasiv86vfcuu5atvzhc2.png,,,,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
